,Time_Since_First_Payload,Starlink,OneWeb,Kuiper
1650,1650,3130.0,636.0,
1651,1651,3176.0,636.0,
1652,1652,3176.0,636.0,
1653,1653,3176.0,636.0,
1654,1654,3176.0,636.0,
1655,1655,3176.0,636.0,
1656,1656,3227.0,636.0,
1657,1657,3227.0,636.0,
1658,1658,3227.0,636.0,
1659,1659,3227.0,636.0,
1660,1660,3227.0,636.0,
1661,1661,3227.0,636.0,
1662,1662,3261.0,636.0,
1663,1663,3261.0,636.0,
1664,1664,3261.0,636.0,
1665,1665,3261.0,636.0,
1666,1666,3261.0,636.0,
1667,1667,3261.0,636.0,
1668,1668,3261.0,636.0,
1669,1669,3261.0,636.0,
1670,1670,3315.0,636.0,
1671,1671,3315.0,636.0,
1672,1672,3315.0,636.0,
1673,1673,3315.0,636.0,
1674,1674,3315.0,636.0,
1675,1675,3367.0,636.0,
1676,1676,3367.0,636.0,
1677,1677,3367.0,636.0,
1678,1678,3367.0,636.0,
1679,1679,3367.0,636.0,
1680,1680,3367.0,636.0,
1681,1681,3367.0,636.0,
1682,1682,3367.0,636.0,
1683,1683,3367.0,636.0,
1684,1684,3367.0,636.0,
1685,1685,3367.0,636.0,
1686,1686,3419.0,636.0,
1687,1687,3419.0,636.0,
1688,1688,3419.0,636.0,
1689,1689,3419.0,636.0,
1690,1690,3419.0,636.0,
1691,1691,3419.0,636.0,
1692,1692,3419.0,636.0,
1693,1693,3419.0,636.0,
1694,1694,3419.0,636.0,
1695,1695,3419.0,636.0,
1696,1696,3419.0,636.0,
1697,1697,3419.0,636.0,
1698,1698,3419.0,636.0,
1699,1699,3419.0,636.0,
1700,1700,3419.0,636.0,
1701,1701,3473.0,636.0,
1702,1702,3473.0,636.0,
1703,1703,3473.0,636.0,
1704,1704,3473.0,636.0,
1705,1705,3473.0,636.0,
1706,1706,3473.0,636.0,
1707,1707,3473.0,636.0,
1708,1708,3473.0,636.0,
1709,1709,3526.0,636.0,
1710,1710,3526.0,636.0,
1711,1711,3526.0,636.0,
1712,1712,3526.0,636.0,
1713,1713,3526.0,636.0,
1714,1714,3526.0,636.0,
1715,1715,3526.0,636.0,
1716,1716,3526.0,636.0,
1717,1717,3526.0,636.0,
1718,1718,3526.0,636.0,
1719,1719,3526.0,636.0,
1720,1720,3526.0,636.0,
1721,1721,3526.0,636.0,
1722,1722,3526.0,636.0,
1723,1723,3526.0,636.0,
1724,1724,3526.0,636.0,
1725,1725,3526.0,636.0,
1726,1726,3526.0,636.0,
1727,1727,3526.0,636.0,
1728,1728,3526.0,636.0,
1729,1729,3526.0,636.0,
1730,1730,3526.0,636.0,
1731,1731,3526.0,636.0,
1732,1732,3526.0,636.0,
1733,1733,3526.0,636.0,
1734,1734,3526.0,636.0,
1735,1735,3526.0,636.0,
1736,1736,3526.0,636.0,
1737,1737,3526.0,636.0,
1738,1738,3526.0,636.0,
1739,1739,3526.0,636.0,
1740,1740,3526.0,636.0,
1741,1741,3526.0,636.0,
1742,1742,3526.0,636.0,
1743,1743,3526.0,636.0,
1744,1744,3526.0,636.0,
1745,1745,3526.0,636.0,
1746,1746,3526.0,636.0,
1747,1747,3526.0,636.0,
1748,1748,3526.0,636.0,
1749,1749,3526.0,636.0,
1750,1750,3526.0,636.0,
1751,1751,3526.0,636.0,
1752,1752,3526.0,636.0,
1753,1753,3526.0,636.0,
1754,1754,3526.0,636.0,
1755,1755,3526.0,636.0,
1756,1756,3526.0,636.0,
1757,1757,3526.0,636.0,
1758,1758,3526.0,636.0,
1759,1759,3580.0,636.0,
1760,1760,3580.0,636.0,
1761,1761,3580.0,636.0,
1762,1762,3580.0,636.0,
1763,1763,3580.0,636.0,
1764,1764,3580.0,636.0,
1765,1765,3580.0,636.0,
1766,1766,3580.0,636.0,
1767,1767,3580.0,636.0,
1768,1768,3580.0,636.0,
1769,1769,3580.0,636.0,
1770,1770,3634.0,636.0,
1771,1771,3634.0,636.0,
1772,1772,3634.0,636.0,
1773,1773,3634.0,636.0,
1774,1774,3634.0,636.0,
1775,1775,3634.0,636.0,
1776,1776,3634.0,636.0,
1777,1777,3634.0,636.0,
1778,1778,3634.0,636.0,
1779,1779,3634.0,636.0,
1780,1780,3634.0,636.0,
1781,1781,3634.0,636.0,
1782,1782,3634.0,636.0,
1783,1783,3634.0,636.0,
1784,1784,3634.0,636.0,
1785,1785,3634.0,636.0,
1786,1786,3634.0,636.0,
1787,1787,3634.0,636.0,
1788,1788,3634.0,636.0,
1789,1789,3634.0,636.0,
1790,1790,3634.0,636.0,
1791,1791,3634.0,636.0,
1792,1792,3685.0,636.0,
1793,1793,3685.0,636.0,
1794,1794,3685.0,636.0,
1795,1795,3685.0,636.0,
1796,1796,3685.0,636.0,
1797,1797,3685.0,636.0,
1798,1798,3685.0,636.0,
1799,1799,3741.0,636.0,
1800,1800,3741.0,636.0,
1801,1801,3741.0,636.0,
1802,1802,3741.0,636.0,
1803,1803,3741.0,636.0,
1804,1804,3790.0,636.0,
1805,1805,3790.0,636.0,
1806,1806,3843.0,636.0,
1807,1807,3843.0,636.0,
1808,1808,3843.0,636.0,
1809,1809,3843.0,636.0,
1810,1810,3843.0,636.0,
1811,1811,3843.0,636.0,
1812,1812,3843.0,636.0,
1813,1813,3843.0,636.0,
1814,1814,3843.0,636.0,
1815,1815,3843.0,636.0,
1816,1816,3898.0,636.0,
1817,1817,3898.0,636.0,
1818,1818,3898.0,636.0,
1819,1819,3898.0,636.0,
1820,1820,3898.0,636.0,
1821,1821,3949.0,636.0,
1822,1822,3949.0,636.0,
1823,1823,3949.0,636.0,
1824,1824,3949.0,636.0,
1825,1825,3949.0,636.0,
1826,1826,3949.0,636.0,
1827,1827,3949.0,636.0,
1828,1828,3949.0,636.0,
1829,1829,3949.0,636.0,
1830,1830,3949.0,636.0,
1831,1831,3970.0,636.0,
1832,1832,3970.0,636.0,
1833,1833,3970.0,636.0,
1834,1834,3970.0,636.0,
1835,1835,4021.0,636.0,
1836,1836,4021.0,636.0,
1837,1837,4021.0,636.0,
1838,1838,4021.0,636.0,
1839,1839,4021.0,636.0,
1840,1840,4021.0,636.0,
1841,1841,4021.0,636.0,
1842,1842,4021.0,636.0,
1843,1843,4021.0,636.0,
1844,1844,4021.0,636.0,
1845,1845,4021.0,636.0,
1846,1846,4021.0,636.0,
1847,1847,4021.0,636.0,
1848,1848,4021.0,636.0,
1849,1849,4073.0,636.0,
1850,1850,4073.0,636.0,
1851,1851,4073.0,636.0,
1852,1852,4073.0,636.0,
1853,1853,4073.0,636.0,
1854,1854,4073.0,636.0,
1855,1855,4073.0,636.0,
1856,1856,4129.0,636.0,
1857,1857,4129.0,636.0,
1858,1858,4129.0,636.0,
1859,1859,4129.0,636.0,
1860,1860,4129.0,636.0,
1861,1861,4185.0,636.0,
1862,1862,4185.0,636.0,
1863,1863,4185.0,636.0,
1864,1864,4185.0,636.0,
1865,1865,4185.0,636.0,
1866,1866,4185.0,636.0,
1867,1867,4185.0,636.0,
1868,1868,4185.0,636.0,
1869,1869,4185.0,636.0,
1870,1870,4185.0,636.0,
1871,1871,4185.0,636.0,
1872,1872,4185.0,636.0,
1873,1873,4185.0,636.0,
1874,1874,4185.0,636.0,
1875,1875,4185.0,636.0,
1876,1876,4185.0,636.0,
1877,1877,4185.0,636.0,
1878,1878,4185.0,636.0,
1879,1879,4185.0,636.0,
1880,1880,4185.0,636.0,
1881,1881,4185.0,636.0,
1882,1882,4206.0,636.0,
1883,1883,4206.0,636.0,
1884,1884,4206.0,636.0,
1885,1885,4206.0,636.0,
1886,1886,4206.0,636.0,
1887,1887,4206.0,636.0,
1888,1888,4206.0,636.0,
1889,1889,4206.0,636.0,
1890,1890,4252.0,636.0,
1891,1891,4252.0,636.0,
1892,1892,4252.0,636.0,
1893,1893,4252.0,636.0,
1894,1894,4252.0,636.0,
1895,1895,4252.0,636.0,
1896,1896,4252.0,636.0,
1897,1897,4308.0,636.0,
1898,1898,4308.0,636.0,
1899,1899,4308.0,636.0,
1900,1900,4308.0,636.0,
1901,1901,4308.0,636.0,
1902,1902,4308.0,636.0,
1903,1903,4359.0,636.0,
1904,1904,4359.0,636.0,
1905,1905,4359.0,636.0,
1906,1906,4359.0,636.0,
1907,1907,4415.0,636.0,
1908,1908,4415.0,636.0,
1909,1909,4415.0,636.0,
1910,1910,4415.0,636.0,
1911,1911,4415.0,636.0,
1912,1912,4437.0,636.0,
1913,1913,4437.0,636.0,
1914,1914,4437.0,636.0,
1915,1915,4437.0,636.0,
1916,1916,4437.0,636.0,
1917,1917,4437.0,636.0,
1918,1918,4437.0,636.0,
1919,1919,4437.0,636.0,
1920,1920,4437.0,636.0,
1921,1921,4437.0,636.0,
1922,1922,4437.0,636.0,
1923,1923,4437.0,636.0,
1924,1924,4489.0,636.0,
1925,1925,4489.0,636.0,
1926,1926,4489.0,636.0,
1927,1927,4489.0,636.0,
1928,1928,4511.0,636.0,
1929,1929,4511.0,636.0,
1930,1930,4511.0,636.0,
1931,1931,4511.0,636.0,
1932,1932,4511.0,636.0,
1933,1933,4511.0,636.0,
1934,1934,4511.0,636.0,
1935,1935,4511.0,636.0,
1936,1936,4563.0,636.0,
1937,1937,4563.0,636.0,
1938,1938,4563.0,636.0,
1939,1939,4563.0,636.0,
1940,1940,4563.0,636.0,
1941,1941,4563.0,636.0,
1942,1942,4563.0,636.0,
1943,1943,4563.0,636.0,
1944,1944,4563.0,636.0,
1945,1945,4563.0,636.0,
1946,1946,4610.0,636.0,
1947,1947,4666.0,636.0,
1948,1948,4666.0,636.0,
1949,1949,4666.0,636.0,
1950,1950,4666.0,636.0,
1951,1951,4666.0,636.0,
1952,1952,4666.0,636.0,
1953,1953,4666.0,636.0,
1954,1954,4666.0,636.0,
1955,1955,4666.0,636.0,
1956,1956,4666.0,636.0,
1957,1957,4666.0,636.0,
1958,1958,4666.0,636.0,
1959,1959,4666.0,636.0,
1960,1960,4666.0,636.0,
1961,1961,4714.0,636.0,
1962,1962,4714.0,636.0,
1963,1963,4714.0,636.0,
1964,1964,4736.0,636.0,
1965,1965,4736.0,636.0,
1966,1966,4736.0,636.0,
1967,1967,4736.0,636.0,
1968,1968,4736.0,636.0,
1969,1969,4736.0,636.0,
1970,1970,4790.0,636.0,
1971,1971,4790.0,636.0,
1972,1972,4790.0,636.0,
1973,1973,4790.0,636.0,
1974,1974,4805.0,636.0,
1975,1975,4805.0,636.0,
1976,1976,4805.0,636.0,
1977,1977,4805.0,636.0,
1978,1978,4827.0,636.0,
1979,1979,4827.0,636.0,
1980,1980,4827.0,636.0,
1981,1981,4827.0,636.0,
1982,1982,4849.0,636.0,
1983,1983,4849.0,636.0,
1984,1984,4849.0,636.0,
1985,1985,4849.0,636.0,
1986,1986,4849.0,636.0,
1987,1987,4849.0,636.0,
1988,1988,4849.0,636.0,
1989,1989,4849.0,636.0,
1990,1990,4849.0,636.0,
1991,1991,4849.0,636.0,
1992,1992,4871.0,636.0,
1993,1993,4886.0,636.0,
1994,1994,4886.0,636.0,
1995,1995,4886.0,636.0,
1996,1996,4908.0,636.0,
1997,1997,4908.0,636.0,
1998,1998,4908.0,636.0,
1999,1999,4908.0,636.0,
2000,2000,4908.0,636.0,
2001,2001,4908.0,636.0,
2002,2002,4930.0,636.0,
2003,2003,4930.0,636.0,
2004,2004,4930.0,636.0,
2005,2005,4930.0,636.0,
2006,2006,4930.0,636.0,
2007,2007,4951.0,636.0,
2008,2008,4951.0,636.0,
2009,2009,4951.0,636.0,
2010,2010,4951.0,636.0,
2011,2011,4951.0,636.0,
2012,2012,4973.0,636.0,
2013,2013,4973.0,636.0,
2014,2014,4973.0,636.0,
2015,2015,4973.0,636.0,
2016,2016,4973.0,636.0,
2017,2017,4995.0,636.0,
2018,2018,4995.0,636.0,
2019,2019,4995.0,636.0,
2020,2020,5016.0,636.0,
2021,2021,5016.0,636.0,
2022,2022,5016.0,636.0,
2023,2023,5016.0,636.0,
2024,2024,5016.0,636.0,
2025,2025,5038.0,636.0,
2026,2026,5038.0,636.0,
2027,2027,5038.0,636.0,
2028,2028,5059.0,636.0,
2029,2029,5059.0,636.0,
2030,2030,5059.0,636.0,
2031,2031,5059.0,636.0,
2032,2032,5081.0,636.0,
2033,2033,5081.0,636.0,
2034,2034,5081.0,636.0,
2035,2035,5081.0,636.0,
2036,2036,5103.0,636.0,
2037,2037,5103.0,636.0,
2038,2038,5103.0,636.0,
2039,2039,5103.0,636.0,
2040,2040,5125.0,636.0,
2041,2041,5146.0,636.0,
2042,2042,5146.0,636.0,
2043,2043,5146.0,636.0,
2044,2044,5146.0,636.0,
2045,2045,5146.0,636.0,
2046,2046,5168.0,636.0,
2047,2047,5168.0,636.0,
2048,2048,5168.0,636.0,
2049,2049,5168.0,636.0,
2050,2050,5168.0,636.0,
2051,2051,5190.0,636.0,
2052,2052,5190.0,636.0,
2053,2053,5190.0,636.0,
2054,2054,5190.0,636.0,
2055,2055,5211.0,636.0,
2056,2056,5211.0,636.0,
2057,2057,5211.0,636.0,
2058,2058,5211.0,636.0,
2059,2059,5233.0,636.0,
2060,2060,5233.0,636.0,
2061,2061,5233.0,636.0,
2062,2062,5233.0,656.0,
2063,2063,5233.0,,
2064,2064,5255.0,,
2065,2065,5255.0,,
2066,2066,5255.0,,
2067,2067,5276.0,,
2068,2068,5299.0,,
2069,2069,5299.0,,
2070,2070,5299.0,,
2071,2071,5299.0,,
2072,2072,5299.0,,
2073,2073,5299.0,,
2074,2074,5299.0,,
2075,2075,5321.0,,
2076,2076,5344.0,,
2077,2077,5344.0,,
2078,2078,5344.0,,
2079,2079,5344.0,,
2080,2080,5344.0,,
2081,2081,5367.0,,
2082,2082,5367.0,,
2083,2083,5367.0,,
2084,2084,5367.0,,
2085,2085,5390.0,,
2086,2086,5390.0,,
2087,2087,5390.0,,
2088,2088,5390.0,,
2089,2089,5390.0,,
2090,2090,5390.0,,
2091,2091,5390.0,,
2092,2092,5390.0,,
2093,2093,5390.0,,
2094,2094,5390.0,,
2095,2095,5413.0,,
2096,2096,5413.0,,
2097,2097,5435.0,,
2098,2098,5435.0,,
2099,2099,5458.0,,
2100,2100,5458.0,,
2101,2101,5458.0,,
2102,2102,5458.0,,
2103,2103,5458.0,,
2104,2104,5458.0,,
2105,2105,5481.0,,
2106,2106,5481.0,,
2107,2107,5481.0,,
2108,2108,5481.0,,
2109,2109,5481.0,,
2110,2110,5504.0,,
2111,2111,5504.0,,
2112,2112,5504.0,,
2113,2113,5504.0,,
2114,2114,5527.0,,
2115,2115,5549.0,,
2116,2116,5549.0,,
2117,2117,5549.0,,
2118,2118,5549.0,,
2119,2119,5549.0,,
2120,2120,5549.0,,
2121,2121,5549.0,,
2122,2122,5549.0,,
2123,2123,5549.0,,
2124,2124,5549.0,,
2125,2125,5549.0,,
2126,2126,5572.0,,
2127,2127,5572.0,,
2128,2128,5572.0,,
2129,2129,5572.0,,
2130,2130,5595.0,,
2131,2131,5595.0,,
2132,2132,5595.0,,
2133,2133,5595.0,,
2134,2134,5595.0,,
2135,2135,5595.0,,
2136,2136,5618.0,,
2137,2137,5618.0,,
2138,2138,5618.0,,
2139,2139,5618.0,,
2140,2140,5618.0,,
2141,2141,5639.0,,
2142,2142,5639.0,,
2143,2143,5639.0,,
2144,2144,5639.0,,
2145,2145,5662.0,,
2146,2146,5662.0,,
2147,2147,5662.0,,
2148,2148,5662.0,,
2149,2149,5662.0,,
2150,2150,5662.0,,
2151,2151,5662.0,,
2152,2152,5684.0,,
2153,2153,5707.0,,
2154,2154,5707.0,,
2155,2155,5707.0,,
2156,2156,5707.0,,
2157,2157,5707.0,,
2158,2158,5707.0,,
2159,2159,5707.0,,
2160,2160,5707.0,,
2161,2161,5707.0,,
2162,2162,5729.0,,
2163,2163,5729.0,,
2164,2164,5729.0,,
2165,2165,5729.0,,
2166,2166,5729.0,,
2167,2167,5774.0,,
2168,2168,5774.0,,
2169,2169,5774.0,,
2170,2170,5774.0,,
2171,2171,5774.0,,
2172,2172,5774.0,,
2173,2173,5774.0,,
2174,2174,5774.0,,
2175,2175,5774.0,,
2176,2176,5774.0,,
2177,2177,5774.0,,
2178,2178,5774.0,,
2179,2179,5796.0,,
2180,2180,5796.0,,
2181,2181,5796.0,,
2182,2182,5796.0,,
2183,2183,5796.0,,
2184,2184,5818.0,,
2185,2185,5818.0,,
2186,2186,5818.0,,
2187,2187,5818.0,,
2188,2188,5818.0,,
2189,2189,5818.0,,
2190,2190,5818.0,,
2191,2191,5818.0,,
2192,2192,5840.0,,
2193,2193,5840.0,,
2194,2194,5864.0,,
2195,2195,5864.0,,
2196,2196,5864.0,,
2197,2197,5864.0,,
2198,2198,5887.0,,
2199,2199,5887.0,,
2200,2200,5887.0,,
2201,2201,5887.0,,
2202,2202,5910.0,,
2203,2203,5910.0,,
2204,2204,5910.0,,
2205,2205,5910.0,,
2206,2206,5910.0,,
2207,2207,5910.0,,
2208,2208,5933.0,,
2209,2209,5956.0,,
2210,2210,5956.0,,
2211,2211,5956.0,,
2212,2212,5956.0,,
2213,2213,5956.0,,
2214,2214,5979.0,,
2215,2215,5979.0,,
2216,2216,5979.0,,
2217,2217,5999.0,,
2218,2218,5999.0,,
2219,2219,5999.0,,
2220,2220,5999.0,,
2221,2221,5999.0,,
2222,2222,6022.0,,
2223,2223,6045.0,,
2224,2224,6045.0,,
2225,2225,6045.0,,
2226,2226,6045.0,,
2227,2227,6045.0,,
2228,2228,6045.0,,
2229,2229,6068.0,,
2230,2230,6068.0,,
2231,2231,6090.0,,
2232,2232,6090.0,,
2233,2233,6090.0,,
2234,2234,6113.0,,
2235,2235,6113.0,,
2236,2236,6134.0,,
2237,2237,6134.0,,
2238,2238,6134.0,,
2239,2239,6157.0,,
2240,2240,6157.0,,
2241,2241,6157.0,,
2242,2242,6180.0,,
2243,2243,6180.0,,
2244,2244,6180.0,,
2245,2245,6180.0,,
2246,2246,6203.0,,
2247,2247,6226.0,,
2248,2248,6226.0,,
2249,2249,6226.0,,
2250,2250,6226.0,,
2251,2251,6226.0,,
2252,2252,6249.0,,
2253,2253,6249.0,,
2254,2254,6249.0,,
2255,2255,6249.0,,
2256,2256,6249.0,,
2257,2257,6272.0,,
2258,2258,6272.0,,
2259,2259,6272.0,,
2260,2260,6272.0,,
2261,2261,6272.0,,
2262,2262,6295.0,,
2263,2263,6295.0,,
2264,2264,6295.0,,
2265,2265,6318.0,,
2266,2266,6318.0,,
2267,2267,6341.0,,
2268,2268,6341.0,,
2269,2269,6361.0,,
2270,2270,6361.0,,
2271,2271,6361.0,,
2272,2272,6384.0,,
2273,2273,6404.0,,
2274,2274,6404.0,,
2275,2275,6404.0,,
2276,2276,6404.0,,
2277,2277,6427.0,,
2278,2278,6427.0,,
2279,2279,6427.0,,
2280,2280,6427.0,,
2281,2281,6427.0,,
2282,2282,6450.0,,
2283,2283,6473.0,,
2284,2284,6473.0,,
2285,2285,6473.0,,
2286,2286,6473.0,,
2287,2287,6496.0,,
2288,2288,6496.0,,
2289,2289,6496.0,,
2290,2290,6496.0,,
2291,2291,6519.0,,
2292,2292,6519.0,,
2293,2293,6519.0,,
2294,2294,6519.0,,
2295,2295,6539.0,,
2296,2296,6539.0,,
2297,2297,6539.0,,
2298,2298,6581.0,,
2299,2299,6581.0,,
2300,2300,6581.0,,
2301,2301,6581.0,,
2302,2302,6581.0,,
2303,2303,6581.0,,
2304,2304,6581.0,,
2305,2305,6581.0,,
2306,2306,6581.0,,
2307,2307,6581.0,,
2308,2308,6581.0,,
2309,2309,6601.0,,
2310,2310,6601.0,,
2311,2311,6601.0,,
2312,2312,6601.0,,
2313,2313,6623.0,,
2314,2314,6643.0,,
2315,2315,6643.0,,
2316,2316,6643.0,,
2317,2317,6666.0,,
2318,2318,6666.0,,
2319,2319,6666.0,,
2320,2320,6666.0,,
2321,2321,6666.0,,
2322,2322,6666.0,,
2323,2323,6686.0,,
2324,2324,6686.0,,
2325,2325,6686.0,,
2326,2326,6686.0,,
2327,2327,6686.0,,
2328,2328,6686.0,,
2329,2329,6686.0,,
2330,2330,6686.0,,
2331,2331,6686.0,,
2332,2332,6688.0,,
2333,2333,6688.0,,
2334,2334,6688.0,,
2335,2335,6688.0,,
2336,2336,6688.0,,
2337,2337,6688.0,,
2338,2338,6688.0,,
2339,2339,6688.0,,
2340,2340,6688.0,,
2341,2341,6688.0,,
2342,2342,6688.0,,
2343,2343,6688.0,,
2344,2344,6688.0,,
2345,2345,6688.0,,
2346,2346,6688.0,,
2347,2347,6711.0,,
2348,2348,6755.0,,
2349,2349,6755.0,,
2350,2350,6755.0,,
2351,2351,6755.0,,
2352,2352,6755.0,,
2353,2353,6778.0,,
2354,2354,6778.0,,
2355,2355,6801.0,,
2356,2356,6801.0,,
2357,2357,6801.0,,
2358,2358,6801.0,,
2359,2359,6801.0,,
2360,2360,6801.0,,
2361,2361,6822.0,,
2362,2362,6822.0,,
2363,2363,6845.0,,
2364,2364,6845.0,,
2365,2365,6845.0,,
2366,2366,6845.0,,
2367,2367,6845.0,,
2368,2368,6845.0,,
2369,2369,6845.0,,
2370,2370,6845.0,,
2371,2371,6867.0,,
2372,2372,6867.0,,
2373,2373,6867.0,,
2374,2374,6867.0,,
2375,2375,6867.0,,
2376,2376,6867.0,,
2377,2377,6867.0,,
2378,2378,6867.0,,
2379,2379,6888.0,,
2380,2380,6888.0,,
2381,2381,6888.0,,
2382,2382,6930.0,,
2383,2383,6930.0,,
2384,2384,6930.0,,
2385,2385,6930.0,,
2386,2386,6930.0,,
2387,2387,6951.0,,
2388,2388,6951.0,,
2389,2389,6951.0,,
2390,2390,6951.0,,
2391,2391,6951.0,,
2392,2392,6951.0,,
2393,2393,6951.0,,
2394,2394,6951.0,,
2395,2395,6972.0,,
2396,2396,6972.0,,
2397,2397,6972.0,,
2398,2398,6972.0,,
2399,2399,6972.0,,
2400,2400,6972.0,,
2401,2401,6972.0,,
2402,2402,6992.0,,
2403,2403,6992.0,,
2404,2404,6992.0,,
2405,2405,6992.0,,
2406,2406,6992.0,,
2407,2407,7012.0,,
2408,2408,7012.0,,
2409,2409,7012.0,,
2410,2410,7012.0,,
2411,2411,7012.0,,
2412,2412,7012.0,,
2413,2413,7012.0,,
2414,2414,7012.0,,
2415,2415,7012.0,,
2416,2416,7012.0,,
2417,2417,7012.0,,
2418,2418,7012.0,,
2419,2419,7012.0,,
2420,2420,7012.0,,
2421,2421,7012.0,,
2422,2422,7012.0,,
2423,2423,7012.0,,
2424,2424,7012.0,,
2425,2425,7012.0,,
2426,2426,7012.0,,
2427,2427,7055.0,,
2428,2428,7055.0,,
2429,2429,7055.0,,
2430,2430,7075.0,,
2431,2431,7075.0,,
2432,2432,7075.0,,
2433,2433,7075.0,,
2434,2434,7075.0,,
2435,2435,7098.0,,
2436,2436,7098.0,,
2437,2437,7098.0,,
2438,2438,7120.0,,
2439,2439,7120.0,,
2440,2440,7120.0,,
2441,2441,7120.0,,
2442,2442,7163.0,,
2443,2443,7163.0,,
2444,2444,7163.0,,
2445,2445,7163.0,,
2446,2446,7163.0,,
2447,2447,7163.0,,
2448,2448,7163.0,,
2449,2449,7163.0,,
2450,2450,7186.0,,
2451,2451,7186.0,,
2452,2452,7206.0,,
2453,2453,7206.0,,
2454,2454,7230.0,,
2455,2455,7230.0,,
2456,2456,7230.0,,
2457,2457,7274.0,,
2458,2458,7274.0,,
2459,2459,7274.0,,
2460,2460,7274.0,,
2461,2461,7294.0,,
2462,2462,7294.0,,
2463,2463,7294.0,,
2464,2464,7318.0,,
2465,2465,7318.0,,
2466,2466,7318.0,,
2467,2467,7338.0,,
2468,2468,7361.0,,
2469,2469,7361.0,,
2470,2470,7385.0,,
2471,2471,7385.0,,
2472,2472,7385.0,,
2473,2473,7429.0,,
2474,2474,7429.0,,
2475,2475,7429.0,,
2476,2476,7429.0,,
2477,2477,7453.0,,
2478,2478,7473.0,,
2479,2479,7473.0,,
2480,2480,7473.0,,
2481,2481,7496.0,,
2482,2482,7496.0,,
2483,2483,7496.0,,
2484,2484,7496.0,,
2485,2485,7496.0,,
2486,2486,7518.0,,
2487,2487,7518.0,,
2488,2488,7518.0,,
2489,2489,7518.0,,
2490,2490,7518.0,,
2491,2491,7518.0,,
2492,2492,7518.0,,
2493,2493,7518.0,,
2494,2494,7518.0,,
2495,2495,7518.0,,
2496,2496,7539.0,,
2497,2497,7539.0,,
2498,2498,7539.0,,
2499,2499,7539.0,,
2500,2500,7539.0,,
2501,2501,7539.0,,
2502,2502,7561.0,,
2503,2503,7561.0,,
2504,2504,7582.0,,
2505,2505,7582.0,,
2506,2506,7582.0,,
2507,2507,7582.0,,
2508,2508,7582.0,,
2509,2509,7582.0,,
2510,2510,7606.0,,
2511,2511,7606.0,,
2512,2512,7627.0,,
2513,2513,7627.0,,
2514,2514,7648.0,,
2515,2515,7648.0,,
2516,2516,7648.0,,
2517,2517,7669.0,,
2518,2518,7669.0,,
2519,2519,7669.0,,
2520,2520,7669.0,,
2521,2521,7669.0,,
2522,2522,7669.0,,
2523,2523,7669.0,,
2524,2524,7669.0,,
2525,2525,7717.0,,
2526,2526,7717.0,,
2527,2527,7717.0,,
2528,2528,7740.0,,
2529,2529,7740.0,,
2530,2530,7740.0,,
2531,2531,7761.0,,
2532,2532,7761.0,,
2533,2533,7761.0,,
2534,2534,7761.0,,
2535,2535,7761.0,,
2536,2536,7783.0,,
2537,2537,7783.0,,
2538,2538,7783.0,,
2539,2539,7804.0,,
2540,2540,7804.0,,
2541,2541,7804.0,,
2542,2542,7804.0,,
2543,2543,7825.0,,
2544,2544,7825.0,,
2545,2545,7825.0,,
2546,2546,7869.0,,
2547,2547,7869.0,,
2548,2548,7869.0,,
2549,2549,7869.0,,
2550,2550,7890.0,,
2551,2551,7890.0,,
2552,2552,7890.0,,
2553,2553,7913.0,,
2554,2554,7913.0,,
2555,2555,7913.0,,
2556,2556,7936.0,,
2557,2557,7936.0,,
2558,2558,7958.0,,
2559,2559,7958.0,,
2560,2560,7958.0,,
2561,2561,7958.0,,
2562,2562,7979.0,,
2563,2563,7979.0,,
2564,2564,7979.0,,
2565,2565,7979.0,,
2566,2566,8000.0,,
2567,2567,8000.0,,
2568,2568,8000.0,,
2569,2569,8000.0,,
2570,2570,8000.0,,
2571,2571,8000.0,,
2572,2572,8000.0,,
2573,2573,8000.0,,
2574,2574,8000.0,,
2575,2575,8000.0,,
2576,2576,8021.0,,
2577,2577,8021.0,,
2578,2578,8044.0,,
2579,2579,8044.0,,
2580,2580,8044.0,,
2581,2581,8067.0,,
2582,2582,8067.0,,
2583,2583,8067.0,,
2584,2584,8067.0,,
2585,2585,8067.0,,
2586,2586,8067.0,,
2587,2587,8067.0,,
2588,2588,8067.0,,
2589,2589,8094.0,,
2590,2590,8094.0,,
2591,2591,8094.0,,
2592,2592,8094.0,,
2593,2593,8094.0,,
2594,2594,8122.0,,
2595,2595,8122.0,,
2596,2596,8122.0,,
2597,2597,8122.0,,
2598,2598,8149.0,,
2599,2599,8149.0,,
2600,2600,8177.0,,
2601,2601,8204.0,,
2602,2602,8204.0,,
2603,2603,8204.0,,
2604,2604,8204.0,,
2605,2605,8204.0,,
2606,2606,8204.0,,
2607,2607,8225.0,,
2608,2608,8252.0,,
2609,2609,8252.0,,
2610,2610,8252.0,,
2611,2611,8252.0,,
2612,2612,8252.0,,
2613,2613,8252.0,,
2614,2614,8252.0,,
2615,2615,8252.0,,
2616,2616,8252.0,,
2617,2617,8252.0,,
2618,2618,8252.0,,
2619,2619,8280.0,,
2620,2620,8280.0,,
2621,2621,8280.0,,
2622,2622,8330.0,,
2623,2623,8353.0,,
2624,2624,8353.0,,
2625,2625,8353.0,,
2626,2626,8381.0,,
2627,2627,8381.0,,
2628,2628,8410.0,,
