Launch_Month,LEO,SSO,MEO,GTO,GEO,HEO,BEO
Oct 1986,3,0,0,0,0,0,0
Nov 1986,2,0,0,0,0,0,0
Dec 1986,3,0,0,0,0,0,0
Jan 1987,3,0,0,0,0,0,0
Feb 1987,4,0,0,0,0,0,0
Mar 1987,2,0,0,0,0,0,0
Apr 1987,5,0,0,0,0,0,0
May 1987,6,0,0,0,0,0,0
Jun 1987,1,0,0,0,0,0,0
Jul 1987,4,0,0,0,0,0,0
Aug 1987,2,0,0,0,0,0,0
Sep 1987,6,0,0,0,0,0,0
Oct 1987,2,0,0,0,0,0,0
Nov 1987,3,0,0,0,0,0,0
Dec 1987,6,0,0,0,0,0,0
Jan 1988,2,0,0,0,0,0,0
Feb 1988,3,0,0,0,0,0,0
Mar 1988,4,1,0,0,0,0,0
Apr 1988,4,0,0,0,0,0,0
May 1988,5,0,0,0,0,0,0
Jun 1988,4,0,0,0,0,0,0
Jul 1988,4,0,0,0,0,0,0
Aug 1988,5,0,0,0,0,0,0
Sep 1988,5,0,0,0,0,0,0
Oct 1988,2,0,0,0,0,0,0
Nov 1988,4,0,0,0,0,0,0
Dec 1988,4,0,0,0,0,0,0
Jan 1989,3,0,0,0,0,0,0
Feb 1989,3,0,0,0,0,0,0
Mar 1989,4,0,0,0,0,0,0
Apr 1989,3,0,0,0,0,0,0
May 1989,4,0,0,0,0,0,0
Jun 1989,3,0,0,0,0,0,0
Jul 1989,5,0,0,0,0,0,0
Aug 1989,4,0,0,0,0,0,0
Sep 1989,4,0,0,0,0,0,0
Oct 1989,2,0,0,0,0,0,0
Nov 1989,2,0,0,0,0,0,0
Dec 1989,1,0,0,0,0,0,0
Jan 1990,2,0,0,0,0,0,0
Feb 1990,2,0,0,0,0,0,0
Mar 1990,1,0,0,0,0,0,0
Apr 1990,4,0,0,0,0,0,0
May 1990,4,0,0,0,0,0,0
Jun 1990,1,0,0,0,0,0,0
Jul 1990,4,0,0,0,0,0,0
Aug 1990,5,0,0,0,0,0,0
Sep 1990,2,0,0,0,0,0,0
Oct 1990,2,0,0,0,0,0,0
Nov 1990,1,0,0,0,0,0,0
Dec 1990,4,0,0,0,0,0,0
Jan 1991,2,0,0,0,0,0,0
Feb 1991,2,0,0,0,0,0,0
Mar 1991,3,0,0,0,0,0,0
Apr 1991,0,0,0,0,0,0,0
May 1991,4,0,0,0,0,0,0
